"Site.name","SiteNum","U_depth","L_depth","mid_point","BD_final","OC_final","CD_calc"
"BV_Unpubl_MHJ11","M1035",0,0.15,0.075,0.71,1.81,0.013
"BV_Unpubl_MHJ11","M1035",0.15,0.3,0.225,1.06,1.32,0.014
"BV_Unpubl_MHJ11","M1035",0.3,0.5,0.4,1.1,1.05,0.012
"BV_Unpubl_MHJ11","M1035",0.5,1,0.75,0.83,1.14,0.009
"BV_Unpubl_MHJ11","M1035",1,1.5,1.25,0.9,2.07,0.019
"BV_Unpubl_MHJ12","M1036",0,0.15,0.075,0.7,1.91,0.013
"BV_Unpubl_MHJ12","M1036",0.15,0.3,0.225,1.17,0.85,0.01
"BV_Unpubl_MHJ12","M1036",0.3,0.5,0.4,1.29,0.55,0.007
"BV_Unpubl_MHJ12","M1036",0.5,1,0.75,1.38,0.36,0.005
"BV_Unpubl_MHJ12","M1036",1,1.5,1.25,1.21,0.74,0.009
"BV_Unpubl_MHJ13","M1037",0,0.15,0.075,0.75,4.03,0.03
"BV_Unpubl_MHJ13","M1037",0.15,0.3,0.225,0.99,2.02,0.02
"BV_Unpubl_MHJ13","M1037",0.3,0.5,0.4,0.95,1.46,0.014
"BV_Unpubl_MHJ13","M1037",0.5,1,0.75,0.93,1.67,0.016
"BV_Unpubl_MHJ14","M1038",0,0.15,0.075,0.76,2.84,0.022
"BV_Unpubl_MHJ14","M1038",0.15,0.3,0.225,0.74,2.52,0.019
"BV_Unpubl_MHJ14","M1038",0.3,0.5,0.4,0.94,1.53,0.014
"BV_Unpubl_MHJ14","M1038",0.5,1,0.75,0.93,1.44,0.013
"BV_Unpubl_MHJ15","M1039",0,0.15,0.075,0.87,2.4,0.021
"BV_Unpubl_MHJ15","M1039",0.15,0.3,0.225,0.89,2.45,0.022
"BV_Unpubl_MHJ15","M1039",0.3,0.5,0.4,1.05,1.81,0.019
"BV_Unpubl_MHJ15","M1039",0.5,1,0.75,0.99,2.24,0.022
"BV_Unpubl_MHJ16","M1040",0,0.15,0.075,1.08,0.6,0.006
"BV_Unpubl_MHJ16","M1040",0.15,0.3,0.225,1.29,0.54,0.007
"BV_Unpubl_MHJ16","M1040",0.3,0.5,0.4,1.37,0.39,0.005
"BV_Unpubl_MHJ17","M1041",0,0.15,0.075,0.84,1.99,0.017
"BV_Unpubl_MHJ17","M1041",0.15,0.3,0.225,1.04,1.89,0.02
"BV_Unpubl_MHJ17","M1041",0.3,0.5,0.4,0.98,2.01,0.02
"BV_Unpubl_MHJ17","M1041",0.5,1,0.75,1,2.25,0.022
"BV_Unpubl_MHJ18","M1042",0,0.15,0.075,1.2,0.75,0.009
"BV_Unpubl_MHJ18","M1042",0.15,0.3,0.225,1.3,0.51,0.007
"BV_Unpubl_MHJ18","M1042",0.3,0.5,0.4,1.35,0.42,0.006
"BV_Unpubl_MHJ18","M1042",0.5,1,0.75,1.38,0.37,0.005
"BV_Unpubl_MHJ19","M1043",0,0.15,0.075,0.77,1.78,0.014
"BV_Unpubl_MHJ19","M1043",0.15,0.3,0.225,1.09,1.1,0.012
"BV_Unpubl_MHJ19","M1043",0.3,0.5,0.4,1.06,1.21,0.013
"BV_Unpubl_MHJ19","M1043",0.5,1,0.75,1.09,1.11,0.012
"BV_Unpubl_MHJ19","M1043",1,1.5,1.25,1.07,1.15,0.012
"BV_Unpubl_MHJ20","M1044",0,0.15,0.075,0.98,1.91,0.019
"BV_Unpubl_MHJ20","M1044",0.15,0.3,0.225,1,1.23,0.012
"BV_Unpubl_MHJ20","M1044",0.3,0.5,0.4,0.86,1.06,0.009
"BV_Unpubl_MHJ20","M1044",0.5,1,0.75,0.9,1.05,0.009
"BV_Unpubl_MHJ20","M1044",1,1.5,1.25,1.1,1.04,0.012
"BV_Unpubl_MHJ21","M1045",0,0.15,0.075,0.89,2.56,0.023
"BV_Unpubl_MHJ21","M1045",0.15,0.3,0.225,0.89,2.72,0.024
"BV_Unpubl_MHJ21","M1045",0.3,0.5,0.4,0.79,2.64,0.021
"BV_Unpubl_MHJ21","M1045",0.5,1,0.75,0.81,2.13,0.017
"BV_Unpubl_MHJ21","M1045",1,1.5,1.25,0.68,1.96,0.013
"BV_Unpubl_MHJ22","M1046",0,0.15,0.075,0.79,3.23,0.025
"BV_Unpubl_MHJ22","M1046",0.15,0.3,0.225,0.76,3.65,0.028
"BV_Unpubl_MHJ22","M1046",0.3,0.5,0.4,0.57,3.7,0.021
"BV_Unpubl_MHJ22","M1046",0.5,1,0.75,0.77,3.43,0.027
"BV_Unpubl_MHJ22","M1046",1,1.5,1.25,0.54,3.38,0.018
"BV_Unpubl_MHJ23","M1047",0,0.15,0.075,1.13,0.98,0.011
"BV_Unpubl_MHJ23","M1047",0.15,0.3,0.225,1.08,1.14,0.012
"BV_Unpubl_MHJ23","M1047",0.3,0.5,0.4,1.12,0.99,0.011
"BV_Unpubl_MHJ23","M1047",0.5,1,0.75,1.12,0.98,0.011
"BV_Unpubl_MHJ24","M1048",0,0.15,0.075,0.75,2.84,0.021
"BV_Unpubl_MHJ24","M1048",0.15,0.3,0.225,0.86,3.01,0.026
"BV_Unpubl_MHJ24","M1048",0.3,0.5,0.4,0.78,3.35,0.026
"BV_Unpubl_MHJ24","M1048",0.5,1,0.75,0.8,2.37,0.019
"BV_Unpubl_MHJ24","M1048",1,1.5,1.25,0.87,2.3,0.02
"BV_Unpubl_MHJ25","M1049",0,0.15,0.075,1.05,1.23,0.013
"BV_Unpubl_MHJ25","M1049",0.15,0.3,0.225,1.1,1.07,0.012
"BV_Unpubl_MHJ25","M1049",0.3,0.5,0.4,1.05,1.26,0.013
"BV_Unpubl_MHJ25","M1049",0.5,1,0.75,0.99,1.55,0.015
"BV_Unpubl_MHJ25","M1049",1,1.5,1.25,0.97,1.61,0.016
"BV_Unpubl_MHJ26","M1050",0,0.15,0.075,0.83,2.97,0.025
"BV_Unpubl_MHJ26","M1050",0.15,0.3,0.225,0.89,2.94,0.026
"BV_Unpubl_MHJ26","M1050",0.3,0.5,0.4,0.79,2.12,0.017
"BV_Unpubl_MHJ26","M1050",0.5,1,0.75,0.76,2.09,0.016
"BV_Unpubl_MHJ26","M1050",1,1.5,1.25,0.69,2.64,0.018
"BV_Unpubl_MHJ27","M1051",0,0.15,0.075,0.75,3.85,0.029
"BV_Unpubl_MHJ27","M1051",0.15,0.3,0.225,0.76,3.69,0.028
"BV_Unpubl_MHJ27","M1051",0.3,0.5,0.4,0.77,3.5,0.027
"BV_Unpubl_MHJ27","M1051",0.5,1,0.75,0.83,2.7,0.022
"BV_Unpubl_MHJ27","M1051",1,1.5,1.25,0.78,3.29,0.026
"BV_Unpubl_MHJ28","M1052",0,0.15,0.075,0.71,4.59,0.032
"BV_Unpubl_MHJ28","M1052",0.15,0.3,0.225,0.41,6.01,0.024
"BV_Unpubl_MHJ28","M1052",0.3,0.5,0.4,0.39,7.82,0.03
"BV_Unpubl_MHJ28","M1052",0.5,1,0.75,0.41,6.82,0.028
"BV_Unpubl_MHJ28","M1052",1,1.5,1.25,0.69,4.85,0.034
"BV_Unpubl_MHJ29","M1053",0,0.15,0.075,0.39,8.39,0.033
"BV_Unpubl_MHJ29","M1053",0.15,0.3,0.225,0.51,5.42,0.028
"BV_Unpubl_MHJ29","M1053",0.3,0.5,0.4,0.47,5.77,0.027
"BV_Unpubl_MHJ29","M1053",0.5,1,0.75,0.55,5.11,0.028
"BV_Unpubl_MHJ29","M1053",1,1.5,1.25,0.57,5.88,0.033
"BV_Unpubl_MHJ30","M1054",0,0.15,0.075,0.95,2.24,0.021
"BV_Unpubl_MHJ30","M1054",0.15,0.3,0.225,0.84,2.59,0.022
"BV_Unpubl_MHJ30","M1054",0.3,0.5,0.4,0.7,2.56,0.018
"BV_Unpubl_MHJ30","M1054",0.5,1,0.75,0.71,1.98,0.014
"BV_Unpubl_MHJ30","M1054",1,1.5,1.25,0.65,2.16,0.014
"BV_Unpubl_MHJ31","M1055",0,0.15,0.075,0.9,2.04,0.018
"BV_Unpubl_MHJ31","M1055",0.15,0.3,0.225,0.83,1.78,0.015
"BV_Unpubl_MHJ31","M1055",0.3,0.5,0.4,0.75,2.56,0.019
"BV_Unpubl_MHJ31","M1055",0.5,1,0.75,0.7,4.6,0.032
"BV_Unpubl_MHJ32","M1056",0,0.15,0.075,1.25,0.62,0.008
"BV_Unpubl_MHJ32","M1056",0.15,0.3,0.225,1.22,0.69,0.008
"BV_Unpubl_MHJ32","M1056",0.3,0.5,0.4,1.09,0.91,0.01
"BV_Unpubl_MHJ32","M1056",0.5,1,0.75,1,1.46,0.015
"BV_Unpubl_MHJ32","M1056",1,1.5,1.25,0.87,2.37,0.021
"BV_Unpubl_MHJ33","M1057",0,0.15,0.075,1.01,0.91,0.009
"BV_Unpubl_MHJ33","M1057",0.15,0.3,0.225,0.93,0.9,0.008
"BV_Unpubl_MHJ33","M1057",0.3,0.5,0.4,1.01,0.86,0.009
"BV_Unpubl_MHJ33","M1057",0.5,1,0.75,0.86,1.16,0.01
"BV_Unpubl_MHJ33","M1057",1,1.5,1.25,0.71,2.47,0.018
"BV_Unpubl_MHJ34","M1058",0,0.15,0.075,0.92,1.06,0.01
"BV_Unpubl_MHJ34","M1058",0.15,0.3,0.225,1.22,0.7,0.009
"BV_Unpubl_MHJ34","M1058",0.3,0.5,0.4,1.2,0.75,0.009
"BV_Unpubl_MHJ34","M1058",0.5,1,0.75,1.14,0.94,0.011
"BV_Unpubl_MHJ35","M1059",0,0.15,0.075,1.01,0.65,0.007
"BV_Unpubl_MHJ35","M1059",0.15,0.3,0.225,1.03,1.22,0.013
"BV_Unpubl_MHJ35","M1059",0.3,0.5,0.4,1.22,0.7,0.009
"BV_Unpubl_MHJ35","M1059",0.5,1,0.75,0.74,2.13,0.016
"BV_Unpubl_MHJ35","M1059",1,1.5,1.25,0.97,1.61,0.016
"BV_Unpubl_MHJ36","M1060",0,0.15,0.075,1.22,0.71,0.009
"BV_Unpubl_MHJ36","M1060",0.15,0.3,0.225,1.28,0.56,0.007
"BV_Unpubl_MHJ36","M1060",0.3,0.5,0.4,1.27,0.58,0.007
"BV_Unpubl_MHJ37","M1061",0,0.15,0.075,1.21,0.73,0.009
"BV_Unpubl_MHJ37","M1061",0.15,0.3,0.225,0.98,1.6,0.016
"BV_Unpubl_MHJ37","M1061",0.3,0.5,0.4,1.05,1.2,0.013
"BV_Unpubl_MHJ37","M1061",0.5,1,0.75,0.91,2.1,0.019
"BV_Unpubl_MHJ38","M1062",0,0.15,0.075,0.91,2.57,0.023
"BV_Unpubl_MHJ38","M1062",0.15,0.3,0.225,0.86,2.22,0.019
"BV_Unpubl_MHJ38","M1062",0.3,0.5,0.4,0.97,1.85,0.018
"BV_Unpubl_MHJ38","M1062",0.5,1,0.75,0.79,2.09,0.017
"BV_Unpubl_MHJ38","M1062",1,1.5,1.25,0.85,2.52,0.021
"BV_Unpubl_MHJ39","M1063",0,0.15,0.075,1.22,0.7,0.009
"BV_Unpubl_MHJ39","M1063",0.15,0.3,0.225,0.99,0.75,0.007
"BV_Unpubl_MHJ39","M1063",0.3,0.5,0.4,1.31,0.5,0.007
"BV_Unpubl_MHJ39","M1063",0.5,1,0.75,1.3,0.53,0.007
"BV_Unpubl_MHJ39","M1063",1,1.5,1.25,1.25,0.62,0.008
"BV_Unpubl_MHJ40","M1064",0,0.15,0.075,1.27,0.59,0.008
"BV_Unpubl_MHJ40","M1064",0.15,0.3,0.225,0.95,1.32,0.013
"BV_Unpubl_MHJ40","M1064",0.3,0.5,0.4,1.07,1.51,0.016
"BV_Unpubl_MHJ40","M1064",0.5,1,0.75,1.01,1.65,0.017
"BV_Unpubl_MHJ40","M1064",1,1.5,1.25,0.72,2.22,0.016
"BV_Unpubl_MHJ41","M1065",0,0.15,0.075,1.19,0.78,0.009
"BV_Unpubl_MHJ41","M1065",0.15,0.3,0.225,1.3,0.52,0.007
"BV_Unpubl_MHJ41","M1065",0.3,0.5,0.4,1.34,0.45,0.006
"BV_Unpubl_MHJ41","M1065",0.5,1,0.75,1.37,0.38,0.005
"BV_Unpubl_MHJ42","M1066",0,0.15,0.075,0.89,1.32,0.012
"BV_Unpubl_MHJ42","M1066",0.15,0.3,0.225,0.74,4,0.03
"BV_Unpubl_MHJ42","M1066",0.3,0.5,0.4,1,1.77,0.018
"BV_Unpubl_MHJ42","M1066",0.5,1,0.75,0.87,2.02,0.018
"BV_Unpubl_MHJ42","M1066",1,1.5,1.25,0.78,1.45,0.011
"BV_Unpubl_MHJ43","M1067",0,0.15,0.075,1.1,2.37,0.026
"BV_Unpubl_MHJ43","M1067",0.15,0.3,0.225,1.05,1.97,0.021
"BV_Unpubl_MHJ43","M1067",0.3,0.5,0.4,0.94,2.49,0.023
"BV_Unpubl_MHJ43","M1067",0.5,1,0.75,0.9,2.54,0.023
"BV_Unpubl_MHJ44","M1068",0,0.15,0.075,0.92,1.24,0.011
"BV_Unpubl_MHJ44","M1068",0.15,0.3,0.225,1,0.8,0.008
"BV_Unpubl_MHJ44","M1068",0.3,0.5,0.4,1.21,0.73,0.009
"BV_Unpubl_MHJ44","M1068",0.5,1,0.75,0.97,0.72,0.007
"BV_Unpubl_MHJ44","M1068",1,1.5,1.25,1.13,0.97,0.011
"BV_Unpubl_MHJ45","M1069",0,0.15,0.075,0.93,2.49,0.023
"BV_Unpubl_MHJ45","M1069",0.15,0.3,0.225,1.04,1.38,0.014
"BV_Unpubl_MHJ45","M1069",0.3,0.5,0.4,0.92,1.1,0.01
"BV_Unpubl_MHJ45","M1069",0.5,1,0.75,0.86,1.09,0.009
"BV_Unpubl_MHJ45","M1069",1,1.5,1.25,1.04,1.31,0.014
"BV_Unpubl_MHJ46","M1070",0,0.15,0.075,0.49,5.3,0.026
"BV_Unpubl_MHJ46","M1070",0.15,0.3,0.225,0.45,6.06,0.027
"BV_Unpubl_MHJ46","M1070",0.3,0.5,0.4,0.91,2.04,0.018
"BV_Unpubl_MHJ47","M1071",0,0.15,0.075,0.46,5.02,0.023
"BV_Unpubl_MHJ47","M1071",0.15,0.3,0.225,0.86,2.43,0.021
"BV_Unpubl_MHJ47","M1071",0.3,0.5,0.4,0.83,2.75,0.023
"BV_Unpubl_MHJ47","M1071",0.5,1,0.75,0.72,4.28,0.031
"BV_Unpubl_MHJ48","M1072",0,0.15,0.075,0.71,4.44,0.032
"BV_Unpubl_MHJ48","M1072",0.15,0.3,0.225,0.49,5.59,0.027
"BV_Unpubl_MHJ48","M1072",0.3,0.5,0.4,0.68,5.03,0.034
"BV_Unpubl_MHJ48","M1072",0.5,1,0.75,0.53,4.42,0.023
"BV_Unpubl_MHJ48","M1072",1,1.5,1.25,0.56,4.54,0.025
"BV_Unpubl_MHJ49","M1073",0,0.15,0.075,0.83,2.77,0.023
"BV_Unpubl_MHJ49","M1073",0.15,0.3,0.225,0.84,2.64,0.022
"BV_Unpubl_MHJ49","M1073",0.3,0.5,0.4,0.93,1.89,0.018
"BV_Unpubl_MHJ49","M1073",0.5,1,0.75,0.89,2.17,0.019
"BV_Unpubl_MHJ50","M1074",0,0.15,0.075,0.44,7.33,0.032
"BV_Unpubl_MHJ50","M1074",0.15,0.3,0.225,0.49,5.73,0.028
"BV_Unpubl_MHJ50","M1074",0.3,0.5,0.4,0.74,3.91,0.029
"CJS Unpublished Evans Head","M1075",0,0.02,0.01,1.1,1.2,0.013
"CJS Unpublished Evans Head","M1075",0.02,0.04,0.03,1.2,0.8,0.01
"CJS Unpublished Evans Head","M1075",0.04,0.06,0.05,0.9,1.02,0.009
"CJS Unpublished Evans Head","M1075",0.06,0.08,0.07,1.1,0.7,0.008
"CJS Unpublished Evans Head","M1075",0.08,0.1,0.09,0.9,1.26,0.011
"CJS Unpublished Evans Head","M1075",0.1,0.12,0.11,1,1.38,0.014
"CJS Unpublished Evans Head","M1075",0.12,0.14,0.13,1.1,1.28,0.014
"CJS Unpublished Evans Head","M1075",0.14,0.16,0.15,0.9,1.98,0.018
"CJS Unpublished Evans Head","M1075",0.16,0.18,0.17,1,2.43,0.024
"CJS Unpublished Evans Head","M1075",0.18,0.2,0.19,1.1,2.53,0.028
"CJS Unpublished Evans Head","M1075",0.2,0.22,0.21,0.8,2.33,0.019
"CJS Unpublished Evans Head","M1075",0.22,0.24,0.23,1.1,1.95,0.021
"CJS Unpublished Evans Head","M1075",0.24,0.26,0.25,1,1.5,0.015
"CJS Unpublished Evans Head","M1075",0.26,0.28,0.27,1.1,1.14,0.013
"CJS Unpublished Evans Head","M1075",0.28,0.3,0.29,0.87,2.35,0.02
"CJS Unpublished Evans Head","M1075",0.3,0.32,0.31,1.2,1.01,0.012
"CJS Unpublished Evans Head","M1075",0.32,0.34,0.33,1.2,1.34,0.016
"CJS Unpublished Evans Head","M1075",0.34,0.36,0.35,1.4,0.49,0.007
"CJS Unpublished Evans Head","M1075",0.36,0.38,0.37,1.3,0.95,0.012
"CJS Unpublished Evans Head","M1075",0.38,0.4,0.39,1.4,0.58,0.008
"CJS Unpublished Evans Head","M1075",0.4,0.42,0.41,0.66,5.57,0.037
"CJS Unpublished Ballina","M1076",0,0.02,0.01,1.11,1.03,0.011
"CJS Unpublished Ballina","M1076",0.02,0.04,0.03,1.16,0.86,0.01
"CJS Unpublished Ballina","M1076",0.04,0.06,0.05,1.18,0.82,0.01
"CJS Unpublished Ballina","M1076",0.06,0.08,0.07,1.16,0.87,0.01
"CJS Unpublished Ballina","M1076",0.08,0.1,0.09,1.23,0.68,0.008
"CJS Unpublished Ballina","M1076",0.1,0.14,0.12,1.23,0.69,0.008
"CJS Unpublished Ballina","M1076",0.14,0.18,0.16,1.28,0.57,0.007
"CJS Unpublished Ballina","M1076",0.18,0.22,0.2,1.3,0.53,0.007
"CJS Unpublished Ballina","M1076",0.22,0.26,0.24,1.3,0.53,0.007
"CJS Unpublished Ballina","M1076",0.26,0.3,0.28,1.3,0.53,0.007
"CJS Unpublished Ballina","M1076",0.3,0.34,0.32,1.32,0.47,0.006
"CJS Unpublished Ballina","M1076",0.34,0.38,0.36,1.32,0.48,0.006
"CJS Unpublished Ballina","M1076",0.38,0.42,0.4,1.32,0.48,0.006
"CJS Unpublished Ballina","M1076",0.42,0.46,0.44,1.33,0.45,0.006
"CJS Unpublished Ballina","M1076",0.46,0.5,0.48,0.7,2.08,0.015
"CJS Unpublished Wallis Lake","M1077",0,0.02,0.01,0.85,2.56,0.022
"CJS Unpublished Wallis Lake","M1077",0.02,0.04,0.03,0.79,3.28,0.026
"CJS Unpublished Wallis Lake","M1077",0.04,0.06,0.05,0.89,2.16,0.019
"CJS Unpublished Wallis Lake","M1077",0.06,0.08,0.07,0.85,2.57,0.022
"CJS Unpublished Wallis Lake","M1077",0.08,0.1,0.09,0.84,2.64,0.022
"CJS Unpublished Wallis Lake","M1077",0.1,0.14,0.12,0.86,2.44,0.021
"CJS Unpublished Wallis Lake","M1077",0.14,0.18,0.16,0.7,3.05,0.021
"CJS Unpublished Wallis Lake","M1077",0.18,0.22,0.2,0.67,5.39,0.036
"CJS Unpublished Wallis Lake","M1077",0.22,0.26,0.24,0.98,3.11,0.03
"CJS Unpublished Wallis Lake","M1077",0.26,0.3,0.28,0.74,4,0.03
"CJS Unpublished Wallis Lake","M1077",0.3,0.34,0.32,0.69,4.95,0.034
"CJS Unpublished Wallis Lake","M1077",0.34,0.38,0.36,0.7,4.78,0.033
"CJS Unpublished Wallis Lake","M1077",0.38,0.42,0.4,0.97,1.9,0.018
"CJS Unpublished Wallis Lake","M1077",0.42,0.46,0.44,0.97,2.51,0.024
"CJS Unpublished Wallis Lake","M1077",0.46,0.5,0.48,0.97,3.05,0.03
"CJS Unpublished Botany Bay B1","M1078",0,0.02,0.01,0.99,1.53,0.015
"CJS Unpublished Botany Bay B1","M1078",0.02,0.04,0.03,0.86,1.21,0.01
"CJS Unpublished Botany Bay B1","M1078",0.04,0.06,0.05,0.93,1.71,0.016
"CJS Unpublished Botany Bay B1","M1078",0.06,0.08,0.07,0.76,2.57,0.02
"CJS Unpublished Botany Bay B1","M1078",0.08,0.1,0.09,0.76,3.49,0.026
"CJS Unpublished Botany Bay B1","M1078",0.1,0.14,0.12,0.65,3.71,0.024
"CJS Unpublished Botany Bay B1","M1078",0.14,0.18,0.16,0.75,3.78,0.028
"CJS Unpublished Botany Bay B1","M1078",0.18,0.22,0.2,0.74,4.01,0.03
"CJS Unpublished Botany Bay B1","M1078",0.22,0.26,0.24,0.86,4.76,0.041
"CJS Unpublished Botany Bay B1","M1078",0.26,0.3,0.28,0.77,2.08,0.016
"CJS Unpublished Botany Bay B1","M1078",0.3,0.34,0.32,1.1,1.07,0.012
"CJS Unpublished Botany Bay B1","M1078",0.34,0.38,0.36,1.15,0.91,0.01
"CJS Unpublished Botany Bay B1","M1078",0.38,0.42,0.4,1.18,0.83,0.01
"CJS Unpublished Botany Bay B1","M1078",0.42,0.46,0.44,1.16,0.88,0.01
"CJS Unpublished Botany Bay B1","M1078",0.46,0.5,0.48,1.23,0.67,0.008
"CJS Unpublished Botany Bay BB","M1079",0,0.02,0.01,1.22,0.7,0.009
"CJS Unpublished Botany Bay BB","M1079",0.02,0.04,0.03,1.27,0.58,0.007
"CJS Unpublished Botany Bay BB","M1079",0.04,0.06,0.05,1.29,0.54,0.007
"CJS Unpublished Botany Bay BB","M1079",0.06,0.08,0.07,1.28,0.57,0.007
"CJS Unpublished Botany Bay BB","M1079",0.08,0.1,0.09,1.29,0.54,0.007
"CJS Unpublished Botany Bay BB","M1079",0.1,0.14,0.12,1.31,0.51,0.007
"CJS Unpublished Botany Bay BB","M1079",0.14,0.18,0.16,1.31,0.5,0.007
"CJS Unpublished Botany Bay BB","M1079",0.18,0.22,0.2,1.31,0.49,0.006
"CJS Unpublished Botany Bay BB","M1079",0.22,0.26,0.24,1.34,0.44,0.006
"CJS Unpublished Botany Bay BB","M1079",0.26,0.3,0.28,0.92,1.94,0.018
"CJS Unpublished Botany Bay BB","M1079",0.3,0.34,0.32,0.84,2.63,0.022
"CJS Unpublished Botany Bay BB","M1079",0.34,0.38,0.36,0.84,2.57,0.022
"CJS Unpublished Botany Bay BB","M1079",0.38,0.42,0.4,0.86,2.42,0.021
"CJS Unpublished Botany Bay BB","M1079",0.42,0.46,0.44,0.84,2.58,0.022
"CJS Unpublished Botany Bay BB","M1079",0.46,0.5,0.48,0.84,2.65,0.022
"CJS Unpublished Botany Bay S1","M1080",0,0.02,0.01,0.55,3.13,0.017
"CJS Unpublished Botany Bay S1","M1080",0.02,0.04,0.03,0.82,2.83,0.023
"CJS Unpublished Botany Bay S1","M1080",0.04,0.06,0.05,0.53,5.24,0.028
"CJS Unpublished Botany Bay S1","M1080",0.06,0.08,0.07,0.8,3.11,0.025
"CJS Unpublished Botany Bay S1","M1080",0.08,0.1,0.09,0.69,4.12,0.028
"CJS Unpublished Botany Bay S1","M1080",0.1,0.14,0.12,0.62,4.35,0.027
"CJS Unpublished Botany Bay S1","M1080",0.14,0.18,0.16,0.73,5.25,0.038
"CJS Unpublished Botany Bay S1","M1080",0.18,0.22,0.2,0.8,1.7,0.014
"CJS Unpublished Botany Bay S1","M1080",0.22,0.26,0.24,0.88,2.21,0.02
"CJS Unpublished Botany Bay S1","M1080",0.26,0.3,0.28,0.85,3.1,0.026
"CJS Unpublished Botany Bay S1","M1080",0.3,0.34,0.32,0.82,1.51,0.012
"CJS Unpublished Botany Bay S1","M1080",0.34,0.38,0.36,0.81,1.39,0.011
"CJS Unpublished Botany Bay S1","M1080",0.38,0.42,0.4,0.88,1.85,0.016
"CJS Unpublished Botany Bay S1","M1080",0.42,0.46,0.44,0.86,2.5,0.021
"CJS Unpublished Botany Bay S1","M1080",0.46,0.5,0.48,0.79,3.39,0.027
"CJS16 JGR D1","M1081",0,0.02,0.01,0.56,3.95,0.022
"CJS16 JGR D1","M1081",0.02,0.04,0.03,0.56,4.87,0.027
"CJS16 JGR D1","M1081",0.04,0.06,0.05,0.45,14.99,0.067
"CJS16 JGR D1","M1081",0.06,0.08,0.07,0.45,5.27,0.024
"CJS16 JGR D1","M1081",0.08,0.1,0.09,0.54,6.12,0.033
"CJS16 JGR D1","M1081",0.1,0.15,0.125,0.42,6.39,0.027
"CJS16 JGR D1","M1081",0.15,0.2,0.175,0.46,5.45,0.025
"CJS16 JGR D1","M1081",0.2,0.25,0.225,0.5,6.4,0.032
"CJS16 JGR D1","M1081",0.25,0.3,0.275,0.52,6.02,0.031
"CJS16 JGR D1","M1081",0.3,0.35,0.325,0.48,22.95,0.11
"CJS16 JGR D1","M1081",0.35,0.4,0.375,0.49,6.35,0.031
"CJS16 JGR D1","M1081",0.4,0.45,0.425,0.45,9.13,0.041
"CJS16 JGR D1","M1081",0.45,0.49,0.47,0.51,8.89,0.045
"CJS16 JGR D2","M1082",0,0.02,0.01,0.62,6.32,0.039
"CJS16 JGR D2","M1082",0.02,0.04,0.03,0.61,6.6,0.04
"CJS16 JGR D2","M1082",0.04,0.06,0.05,0.51,8.24,0.042
"CJS16 JGR D2","M1082",0.06,0.08,0.07,0.43,7.26,0.031
"CJS16 JGR D2","M1082",0.08,0.1,0.09,0.43,9.61,0.041
"CJS16 JGR D2","M1082",0.1,0.15,0.125,0.41,5.95,0.024
"CJS16 JGR D2","M1082",0.15,0.2,0.175,0.42,9.22,0.039
"CJS16 JGR D2","M1082",0.2,0.25,0.225,0.38,8.45,0.032
"CJS16 JGR D2","M1082",0.25,0.3,0.275,0.43,8.06,0.035
"CJS16 JGR D2","M1082",0.3,0.35,0.325,0.41,8.3,0.034
"CJS16 JGR D2","M1082",0.35,0.4,0.375,0.39,8.69,0.034
"CJS16 JGR D2","M1082",0.4,0.45,0.425,0.37,7.03,0.026
"CJS16 JGR D2","M1082",0.45,0.51,0.48,0.51,11.28,0.058
"CJS16 JGR D3","M1083",0,0.02,0.01,0.45,5.33,0.024
"CJS16 JGR D3","M1083",0.02,0.04,0.03,0.47,4.96,0.023
"CJS16 JGR D3","M1083",0.04,0.06,0.05,0.51,7.18,0.037
"CJS16 JGR D3","M1083",0.06,0.08,0.07,0.69,4.95,0.034
"CJS16 JGR D3","M1083",0.08,0.1,0.09,0.72,4.31,0.031
"CJS16 JGR D3","M1083",0.1,0.15,0.125,0.66,5.41,0.036
"CJS16 JGR D3","M1083",0.15,0.2,0.175,0.45,5.36,0.024
"CJS16 JGR D3","M1083",0.2,0.25,0.225,0.46,5.69,0.026
"CJS16 JGR D3","M1083",0.25,0.3,0.275,0.47,7.94,0.037
"CJS16 JGR D3","M1083",0.3,0.35,0.325,0.39,6.61,0.026
"CJS16 JGR D3","M1083",0.35,0.4,0.375,0.4,6.7,0.027
"CJS16 JGR D3","M1083",0.4,0.45,0.425,0.37,8.57,0.032
"CJS16 JGR D3","M1083",0.45,0.48,0.465,0.51,6.91,0.035
"CJS16 JGR D4","M1084",0,0.02,0.01,0.43,6.87,0.03
"CJS16 JGR D4","M1084",0.02,0.04,0.03,0.43,5.33,0.023
"CJS16 JGR D4","M1084",0.04,0.06,0.05,0.45,7.39,0.033
"CJS16 JGR D4","M1084",0.06,0.08,0.07,0.44,6.74,0.03
"CJS16 JGR D4","M1084",0.1,0.15,0.125,0.65,5.65,0.037
"CJS16 JGR D4","M1084",0.15,0.2,0.175,0.47,6.89,0.032
"CJS16 JGR D4","M1084",0.2,0.25,0.225,0.5,6.62,0.033
"CJS16 JGR D4","M1084",0.25,0.3,0.275,0.53,6.15,0.033
"CJS16 JGR D4","M1084",0.3,0.35,0.325,0.18,28.89,0.052
"CJS16 JGR D4","M1084",0.35,0.4,0.375,0.48,5.06,0.024
"CJS16 JGR D4","M1084",0.4,0.45,0.425,0.55,4.78,0.026
"CJS16 JGR D4","M1084",0.45,0.48,0.465,0.56,4.71,0.026
