"","SOURCEID","DEPTH","OCDENS","MNGUSG_30mf","SOCS_0_200cm_30m","mfw_30m","a2012mfw_30m","TREL10_30m","TRC_30m","SW1L14_30m","SW2L14_30m","SW1_30m","SW2_30m","SRTMGL1_30m","REDL14_30m","RED_30m","OCCGSW_30m","NIRL14_30m","EXTGSW_30m","NIR_30m","SST_1_30m","SST_2_30m","SST_3_30m","SST_4_30m","TSM_1_30m","TSM_2_30m","TSM_3_30m","TSM_4_30m","TidalRange_30m","MTYP_Organogenic_30m","MTYP_Mineralogenic_30m","MTYP_Estuarine_30m","OCDENS.predicted"
"13081","DCD11 B4 Core 6",7.5,44,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,41.5521728271728
"13082","DCD11 B4 Core 6",22.5,33,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,40.767242727032
"13083","DCD11 B4 Core 6",40,40,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,41.5124620950708
"13084","DCD11 B4 Core 6",75,54,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,45.9995305205415
"13085","DCD11 B4 Core 6",200,58,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,51.5331925119775
"13086","DCD11 B4 Core 6",15,44,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,38.9749067671146
"13087","DCD11 B4 Core 6",30,33,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,41.0961967362703
"13088","DCD11 B4 Core 6",50,40,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,48.0534171867169
"13089","DCD11 B4 Core 6",100,54,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,52.5285032868366
"13090","DCD11 B4 Core 6",300,58,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,52.0954496788614
"13091","DCD11 B4 Core 6",0,44,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,41.3106575963719
"13092","DCD11 B4 Core 6",15,33,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,42.6128975697018
"13093","DCD11 B4 Core 6",30,40,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,38.9425707972583
"13094","DCD11 B4 Core 6",50,54,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,41.8818408443409
"13095","DCD11 B4 Core 6",100,58,100,776,935,935,97,98,44,16,45,13,18,12,8,0,82,0,100,2527,2717,2449,2452,1033,763,1185,1422,2525,0,0,100,51.0057142857143
"13186","MEG04 2CEL12_2000",1.25,1,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,20.8903921568627
"13187","MEG04 2CEL12_2000",3.75,14,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,18.609944540065
"13188","MEG04 2CEL12_2000",6.25,12,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,25.0347725657427
"13189","MEG04 2CEL12_2000",8.75,32,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,25.0284749034749
"13190","MEG04 2CEL12_2000",11.25,35,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,29.5086666666667
"13191","MEG04 2CEL12_2000",13.75,41,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,30.1146882907753
"13192","MEG04 2CEL12_2000",16.25,35,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,31.9246951920865
"13193","MEG04 2CEL12_2000",18.75,31,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,32.1048539222452
"13194","MEG04 2CEL12_2000",21.25,33,100,518,116,116,40,40,26,8,28,12,0,13,11,40,61,1,51,2103,2457,2463,2425,1953,2097,909,954,1043,0,0,0,31.0528465608466
"13195","MEG04 4CEL12_2000",1.25,20,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,30.1720309810671
"13196","MEG04 4CEL12_2000",3.75,31,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,26.0203554661301
"13197","MEG04 4CEL12_2000",6.25,34,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,29.3271730914588
"13198","MEG04 4CEL12_2000",8.75,33,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,31.2883750508751
"13199","MEG04 4CEL12_2000",11.25,39,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,28.574268707483
"13200","MEG04 4CEL12_2000",13.75,29,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,30.6543259557344
"13201","MEG04 4CEL12_2000",16.25,21,100,462,116,116,59,54,32,14,27,10,8,15,16,14,72,1,64,2005,2490,2542,2358,2231,2352,1135,983,1066,0,100,0,32.412676056338
"13202","MEG04 6CEL12_2000",1.25,13,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,18.6922932330827
"13203","MEG04 6CEL12_2000",3.75,18,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,16.4297435897436
"13204","MEG04 6CEL12_2000",6.25,19,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,17.1488265306122
"13205","MEG04 6CEL12_2000",8.75,19,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,17.8011121553885
"13206","MEG04 6CEL12_2000",11.25,20,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,17.2347246127367
"13207","MEG04 6CEL12_2000",13.75,16,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,16.5730654761905
"13208","MEG04 6CEL12_2000",16.25,11,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,15.9657022302592
"13209","MEG04 6CEL12_2000",18.75,15,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,13.4208791208791
"13210","MEG04 6CEL12_2000",21.25,12,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,14.0438945578231
"13211","MEG04 6CEL12_2000",23.75,13,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,11.8757201646091
"13212","MEG04 6CEL12_2000",26.25,8,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,13.1614427860697
"13213","MEG04 6CEL12_2000",28.75,13,100,283,116,116,41,43,32,12,30,13,10,15,17,10,79,1,67,1955,2530,2637,2360,1840,1734,1052,1085,1111,0,100,0,10.5161691542289
"13237","MEG04 8-1CEL10_2001",1.25,26,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,27.122941468254
"13238","MEG04 8-1CEL10_2001",3.75,35,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,26.4517014568384
"13239","MEG04 8-1CEL10_2001",6.25,23,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,27.011161986162
"13240","MEG04 8-1CEL10_2001",8.75,21,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,26.5815272389948
"13241","MEG04 8-1CEL10_2001",11.25,23,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,27.395183982684
"13242","MEG04 8-1CEL10_2001",13.75,29,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,26.355184561666
"13243","MEG04 8-1CEL10_2001",16.25,21,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,31.8601495911496
"13244","MEG04 8-1CEL10_2001",18.75,49,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,24.0468313195925
"13245","MEG04 8-1CEL10_2001",21.25,27,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,30.6280298155298
"13246","MEG04 8-1CEL10_2001",23.75,26,100,444,0,0,47,75,21,8,26,12,7,12,16,24,48,1,52,1934,2510,2634,2371,1929,1790,1117,1199,1115,0,0,0,30.0973958333333
"13247","MEG04 13-1CEL10_2001",1.25,32,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,24.1226307189543
"13248","MEG04 13-1CEL10_2001",3.75,25,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,26.4250829187396
"13249","MEG04 13-1CEL10_2001",6.25,17,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,25.0985409035409
"13250","MEG04 13-1CEL10_2001",8.75,23,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,21.8198077353007
"13251","MEG04 13-1CEL10_2001",11.25,18,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,24.4739870509607
"13252","MEG04 13-1CEL10_2001",13.75,29,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,22.9410570508397
"13253","MEG04 13-1CEL10_2001",16.25,35,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,23.2200312989045
"13254","MEG04 13-1CEL10_2001",18.75,22,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,25.8280723905724
"13255","MEG04 13-1CEL10_2001",20.5,24,100,357,0,0,0,0,32,15,30,14,6,31,17,9,60,1,53,1985,2489,2678,2335,1804,1213,1141,1547,1183,0,100,0,23.4466666666667
"13256","MEG04 16CEL10_2001",1.25,44,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,34.3100907029479
"13257","MEG04 16CEL10_2001",3.75,32,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,38.1613992172211
"13258","MEG04 16CEL10_2001",6.25,30,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,37.2468053044002
"13259","MEG04 16CEL10_2001",8.75,44,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,34.3771103896104
"13260","MEG04 16CEL10_2001",11.25,37,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,37.3954196933011
"13261","MEG04 16CEL10_2001",13.75,43,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,33.7592455163884
"13262","MEG04 16CEL10_2001",16.25,25,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,35.5192488262911
"13263","MEG04 16CEL10_2001",18.75,25,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,32.7441719971571
"13264","MEG04 16CEL10_2001",21.25,32,100,473,0,0,95,0,21,9,30,10,7,26,21,78,45,1,50,1935,2512,2644,2175,2169,1487,1448,1969,1204,0,100,0,29.2703042328042
"13271","MEG04 7CH10_2001",1.25,21,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,21.0869885982562
"13272","MEG04 7CH10_2001",3.75,16,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,22.4438298327187
"13273","MEG04 7CH10_2001",6.25,20,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,21.7275613275613
"13274","MEG04 7CH10_2001",8.75,24,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,21.9324138598529
"13275","MEG04 7CH10_2001",11.25,26,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,23.2077034827035
"13276","MEG04 7CH10_2001",13.75,27,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,23.5987901664731
"13277","MEG04 7CH10_2001",16.25,26,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,23.61888000888
"13278","MEG04 7CH10_2001",18.75,24,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,24.3128006253006
"13279","MEG04 7CH10_2001",21.25,20,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,23.9783732850897
"13280","MEG04 7CH10_2001",23.75,20,100,557,0,0,0,0,21,10,22,9,5,27,36,0,29,0,46,2094,2684,2505,1972,1605,886,812,1645,614,0,0,100,23.0697938877043
"13281","MEG04 7TER10_2001",1.25,26,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,31.2400257400257
"13282","MEG04 7TER10_2001",3.75,27,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,30.3368692253021
"13283","MEG04 7TER10_2001",6.25,23,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,32.053125
"13284","MEG04 7TER10_2001",8.75,28,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,33.4418888888889
"13285","MEG04 7TER10_2001",11.25,50,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,30.2324915824916
"13286","MEG04 7TER10_2001",13.75,32,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,38.8693427784337
"13287","MEG04 7TER10_2001",16.25,41,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,36.0165129556434
"13288","MEG04 7TER10_2001",18.75,37,100,800,798,798,89,88,30,10,31,13,5,11,13,0,70,0,66,2332,2849,2992,2538,1687,1564,1139,1410,700,0,100,0,37.4742999325236
"13289","MEG04 15TER10_2001",1.25,22,100,287,0,0,0,0,19,10,33,18,5,19,21,3,31,1,59,2279,2820,2976,2510,2193,1884,1275,2145,716,0,0,100,18.937899543379
"13290","MEG04 15TER10_2001",3.75,19,100,287,0,0,0,0,19,10,33,18,5,19,21,3,31,1,59,2279,2820,2976,2510,2193,1884,1275,2145,716,0,0,100,20.2952702702703
"13291","MEG04 15TER10_2001",6.25,15,100,287,0,0,0,0,19,10,33,18,5,19,21,3,31,1,59,2279,2820,2976,2510,2193,1884,1275,2145,716,0,0,100,21.4390804597701
"13292","MEG04 15TER10_2001",8.75,20,100,287,0,0,0,0,19,10,33,18,5,19,21,3,31,1,59,2279,2820,2976,2510,2193,1884,1275,2145,716,0,0,100,20.4199134199134
"13293","MEG04 15TER10_2001",10.8,27,100,287,0,0,0,0,19,10,33,18,5,19,21,3,31,1,59,2279,2820,2976,2510,2193,1884,1275,2145,716,0,0,100,18.1727513227513
"13294","GP09 Averaged",2.5,24,100,585,891,891,90,95,34,12,39,16,8,10,12,0,72,0,71,2091,2895,2847,2592,56,45,48,80,3014,0,0,100,31.4577575973409
"13295","LGG17_A",2.5,27,100,600,927,927,97,97,33,11,36,14,8,9,9,0,82,0,86,2060,2818,2740,2577,202,236,224,218,6646,0,100,0,23.9389552476509
"13296","LGG17_B",2.5,5,100,609,927,927,90,82,31,9,35,12,7,9,10,0,80,0,74,2172,2823,2743,2544,127,200,188,146,6665,0,100,0,32.2110322896282
"13297","LGG17_C",2.5,5,100,481,530,530,97,97,30,10,41,18,11,14,11,0,49,0,69,2892,3084,2955,2865,416,314,269,340,6673,0,100,0,25.4947779014235
"13298","LGG17_D",2.5,3,100,551,0,0,0,0,0,0,21,9,4,0,43,76,0,1,44,2851,3077,2934,2869,524,425,350,477,6524,0,0,0,28.814134300754
"13299","LGG17_E",2.5,21,100,607,899,899,90,87,30,9,30,9,7,10,7,0,74,0,74,2846,3072,2931,2877,487,391,352,443,6499,0,100,0,18.5343101343101
"13300","LGG17_F",2.5,10,100,437,0,0,0,0,22,11,43,20,14,25,43,93,21,1,42,2853,3063,2897,2878,489,398,338,457,6351,0,0,0,20.6877767340454
"13301","LGG17_G",2.5,13,100,554,0,0,0,12,27,10,45,20,4,18,32,0,33,0,47,2850,3049,2900,2882,390,305,300,368,6237,0,100,0,21.5231472231472
"13302","LGG17_H",2.5,7,100,647,785,785,90,89,31,10,38,15,9,12,12,0,65,0,77,2755,3046,2886,2753,394,309,237,363,5931,0,100,0,27.1884415248052
"13303","LGG17_I",2.5,4,100,623,0,0,0,0,18,7,51,24,5,26,43,85,22,1,56,2875,3044,2921,2894,318,248,212,293,6311,0,100,0,29.8212411534662
"13304","LGG17_J",2.5,15,100,542,918,918,90,90,27,6,28,8,8,7,3,0,77,0,81,2887,3046,2936,2897,119,81,90,98,6520,0,100,0,30.109072130305
"13306","LGG17_L",2.5,8,100,408,0,0,47,47,44,19,49,23,19,17,22,0,56,0,56,2821,2996,2829,2807,548,402,230,440,6922,0,0,0,20.8385251322751
"13307","KB1 Core 1",12.5,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,11.729397606037
"13308","KB1 Core 1",22.5,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,10.3677766275592
"13309","KB1 Core 1",40,8,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.77575156325156
"13310","KB1 Core 1",77.5,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.35336106330082
"13311","KB1 Core 1",151.5,13,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,10.7430603642932
"13312","KB1 Core 1",30,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.27972802942315
"13313","KB1 Core 1",50,8,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.512102622946
"13314","KB1 Core 1",105,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,11.0770502645503
"13315","KB1 Core 1",198,13,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,11.5561933106576
"13316","KB1 Core 1",15,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,10.8723097572362
"13317","KB1 Core 1",30,8,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.69793762575452
"13318","KB1 Core 1",50,9,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.35477022977023
"13319","KB1 Core 1",105,13,100,421,918,918,90,100,36,11,36,15,6,8,14,0,90,0,80,2362,2649,2780,2446,501,694,1080,562,6932,0,100,0,9.62294973544974
"13320","KB1 Core 2",7.5,13,100,428,918,918,85,89,39,15,48,22,7,10,14,0,73,0,74,2362,2650,2781,2448,501,693,1079,561,6932,0,100,0,14.402619047619
"13321","KB1 Core 2",27.5,12,100,428,918,918,85,89,39,15,48,22,7,10,14,0,73,0,74,2362,2650,2781,2448,501,693,1079,561,6932,0,100,0,13.5649350649351
"13322","KB1 Core 2",37.5,11,100,428,918,918,85,89,39,15,48,22,7,10,14,0,73,0,74,2362,2650,2781,2448,501,693,1079,561,6932,0,100,0,14.7255102040816
"13323","KB1 Core 2",67.5,17,100,428,918,918,85,89,39,15,48,22,7,10,14,0,73,0,74,2362,2650,2781,2448,501,693,1079,561,6932,0,100,0,13.0106575963719
"13324","KB1 Core 2",132.5,18,100,428,918,918,85,89,39,15,48,22,7,10,14,0,73,0,74,2362,2650,2781,2448,501,693,1079,561,6932,0,100,0,13.4005464480874
"13345","KB4 Core 1",9.5,15,100,526,823,823,90,90,38,13,40,15,9,8,11,0,81,0,82,2346,2645,2760,2407,493,697,1090,571,6917,0,100,0,20.8813725490196
"13346","KB4 Core 1",21.5,18,100,526,823,823,90,90,38,13,40,15,9,8,11,0,81,0,82,2346,2645,2760,2407,493,697,1090,571,6917,0,100,0,19.6790043290043
"13347","KB4 Core 1",35.5,23,100,526,823,823,90,90,38,13,40,15,9,8,11,0,81,0,82,2346,2645,2760,2407,493,697,1090,571,6917,0,100,0,19.8997064579256
"13348","KB4 Core 1",60.5,20,100,526,823,823,90,90,38,13,40,15,9,8,11,0,81,0,82,2346,2645,2760,2407,493,697,1090,571,6917,0,100,0,24.6318565400844
"13349","KB4 Core 1",124.5,32,100,526,823,823,90,90,38,13,40,15,9,8,11,0,81,0,82,2346,2645,2760,2407,493,697,1090,571,6917,0,100,0,20.5993670886076
"13350","KB4 Core 2",3.5,17,100,527,918,918,90,85,38,14,43,18,9,10,15,0,77,0,75,2346,2646,2760,2406,493,697,1091,571,6917,0,100,0,19.8980795610425
"13351","KB4 Core 2",22.5,18,100,527,918,918,90,85,38,14,43,18,9,10,15,0,77,0,75,2346,2646,2760,2406,493,697,1091,571,6917,0,100,0,19.1190821256039
"13352","KB4 Core 2",32.5,18,100,527,918,918,90,85,38,14,43,18,9,10,15,0,77,0,75,2346,2646,2760,2406,493,697,1091,571,6917,0,100,0,19.8597142857143
"13353","KB4 Core 2",67.5,21,100,527,918,918,90,85,38,14,43,18,9,10,15,0,77,0,75,2346,2646,2760,2406,493,697,1091,571,6917,0,100,0,20.5342105263158
"13354","KB4 Core 2",102.5,21,100,527,918,918,90,85,38,14,43,18,9,10,15,0,77,0,75,2346,2646,2760,2406,493,697,1091,571,6917,0,100,0,22.311036036036
"13355","KB5 Core 1",12.5,39,100,671,927,927,90,83,37,11,36,14,8,8,9,0,86,0,82,2339,2634,2754,2406,480,678,1051,561,6904,0,100,0,37.9642857142857
"13356","KB5 Core 1",17.5,36,100,671,927,927,90,83,37,11,36,14,8,8,9,0,86,0,82,2339,2634,2754,2406,480,678,1051,561,6904,0,100,0,40.8144144144144
"13357","KB5 Core 1",43.5,50,100,671,927,927,90,83,37,11,36,14,8,8,9,0,86,0,82,2339,2634,2754,2406,480,678,1051,561,6904,0,100,0,39.4686262626263
"13358","KB5 Core 1",66.5,41,100,671,927,927,90,83,37,11,36,14,8,8,9,0,86,0,82,2339,2634,2754,2406,480,678,1051,561,6904,0,100,0,40.8327561327561
"13359","KB5 Core 1",152.5,35,100,671,927,927,90,83,37,11,36,14,8,8,9,0,86,0,82,2339,2634,2754,2406,480,678,1051,561,6904,0,100,0,37.6292346542347
"13360","KB5 Core 2",7.5,33,100,667,927,927,90,98,37,12,37,13,6,8,9,0,87,0,84,2338,2633,2753,2404,479,678,1050,561,6904,0,100,0,37.4761578604044
"13361","KB5 Core 2",19.5,38,100,667,927,927,90,98,37,12,37,13,6,8,9,0,87,0,84,2338,2633,2753,2404,479,678,1050,561,6904,0,100,0,39.0160533910534
"13362","KB5 Core 2",42.5,56,100,667,927,927,90,98,37,12,37,13,6,8,9,0,87,0,84,2338,2633,2753,2404,479,678,1050,561,6904,0,100,0,37.7873109243697
"13363","KB5 Core 2",67.5,41,100,667,927,927,90,98,37,12,37,13,6,8,9,0,87,0,84,2338,2633,2753,2404,479,678,1050,561,6904,0,100,0,40.9632068452381
"13364","KB5 Core 2",166.5,23,100,667,927,927,90,98,37,12,37,13,6,8,9,0,87,0,84,2338,2633,2753,2404,479,678,1050,561,6904,0,100,0,40.0321917808219
